,Soggetti,Predizione,Soggetto reale,Test
786,62121,0.02716837078332901,2227,88
787,22212,0.014803764410316944,2227,88
788,1229,0.007007209118455648,2227,88
789,8122,0.005262993276119232,2227,88
790,42113,0.004962301347404718,2227,88
791,,,,
792,61215,0.9430363178253174,2224,89
793,72218,0.032594457268714905,2224,89
794,51287,0.012975037097930908,2224,89
795,6121,0.00705638388171792,2224,89
796,51231,0.0009028355707414448,2224,89
797,22212,0.0008105825982056558,2224,89
798,61223,0.000548282521776855,2224,89
799,8226,0.00037213703035376966,2224,89
800,,,,
801,62124,0.4163748621940613,22116,90
802,4219,0.16214992105960846,22116,90
803,22116,0.08664092421531677,22116,90
804,32211,0.059371642768383026,22116,90
805,22218,0.05593259260058403,22116,90
806,2221,0.040453676134347916,22116,90
807,72210,0.03502736985683441,22116,90
808,62225,0.031865935772657394,22116,90
809,,,,
810,22111,0.8864845037460327,22111,91
811,12115,0.03977383300662041,22111,91
812,51178,0.03754572942852974,22111,91
813,7228,0.006712269503623247,22111,91
814,4119,0.0035911351442337036,22111,91
815,51133,0.003350974526256323,22111,91
816,1125,0.00328813586384058,22111,91
817,41112,0.0017320128390565515,22111,91
818,,,,
819,2215,0.8386694192886353,2215,92
820,1117,0.03072315827012062,2215,92
821,1217,0.020107852295041084,2215,92
822,21215,0.015815244987607002,2215,92
823,42114,0.014405423775315285,2215,92
824,8128,0.012614905834197998,2215,92
825,8227,0.009101386182010174,2215,92
826,3223,0.007199185434728861,2215,92
827,,,,
828,1222,0.3933623135089874,2219,93
829,2219,0.247235968708992,2219,93
830,51226,0.23369912803173065,2219,93
831,12212,0.035329218953847885,2219,93
832,32110,0.020187733694911003,2219,93
833,7212,0.014893309213221073,2219,93
834,62213,0.013387939892709255,2219,93
835,4214,0.009952697902917862,2219,93
836,,,,
837,2217,0.8548773527145386,2217,94
838,1125,0.043067075312137604,2217,94
839,62218,0.03246152028441429,2217,94
840,1229,0.017041455954313278,2217,94
841,51133,0.012541350908577442,2217,94
842,42113,0.011715450324118137,2217,94
843,4221,0.00822866428643465,2217,94
844,8116,0.0053990064188838005,2217,94
845,,,,
846,72210,0.29049932956695557,2212,95
847,8118,0.271023154258728,2212,95
848,32110,0.0662703663110733,2212,95
849,61215,0.06320788711309433,2212,95
850,8225,0.0425945408642292,2212,95
851,11112,0.03942357748746872,2212,95
852,4122,0.034843750298023224,2212,95
853,4117,0.03158949315547943,2212,95
854,,,,
855,41111,0.37995123863220215,2214,96
856,7129,0.15347641706466675,2214,96
857,8121,0.11533262580633163,2214,96
858,52112,0.04621812328696251,2214,96
859,11116,0.02295796573162079,2214,96
860,31113,0.02082572504878044,2214,96
861,4122,0.01729821041226387,2214,96
862,71115,0.0171648059040308,2214,96
863,,,,
864,11113,0.3860275447368622,11113,97
865,31113,0.2567366659641266,11113,97
866,51247,0.24952638149261475,11113,97
867,31213,0.03743761405348778,11113,97
868,41111,0.024744940921664238,11113,97
869,8126,0.014754784293472767,11113,97
870,61223,0.014514372684061527,11113,97
871,7126,0.005314584821462631,11113,97
872,,,,
873,8214,0.5089096426963806,11112,98
874,12213,0.1836666762828827,11112,98
875,61213,0.09125962108373642,11112,98
876,4128,0.07273679226636887,11112,98
877,41111,0.0356358177959919,11112,98
878,31213,0.02347375638782978,11112,98
879,11112,0.019938912242650986,11112,98
880,51247,0.01461558137089014,11112,98
881,,,,
882,11114,0.42091619968414307,11114,99
883,51290,0.17433136701583862,11114,99
884,8223,0.041388630867004395,11114,99
885,61214,0.03873573988676071,11114,99
886,31127,0.036425262689590454,11114,99
887,72117,0.03395113721489906,11114,99
888,22116,0.02636832371354103,11114,99
889,72212,0.026037026196718216,11114,99
890,,,,
891,32211,0.4427225589752197,1117,100
892,2227,0.3422687351703644,1117,100
893,1117,0.09073595702648163,1117,100
894,71217,0.025656988844275475,1117,100
895,71213,0.021909909322857857,1117,100
896,1229,0.020039448514580727,1117,100
897,2221,0.008221413008868694,1117,100
898,22218,0.006530908402055502,1117,100
899,,,,
900,11111,0.8386722803115845,11111,101
901,71115,0.14463640749454498,11111,101
902,41225,0.007017085794359446,11111,101
903,32214,0.0040548695251345634,11111,101
904,41111,0.003384979674592614,11111,101
905,31123,0.0006424722960218787,11111,101
906,1119,0.0005250792019069195,11111,101
907,61213,0.00044289027573540807,11111,101
908,,,,
909,11116,0.9650207757949829,11116,102
910,4122,0.020855143666267395,11116,102
911,72210,0.003104778239503503,11116,102
912,52270,0.002714492380619049,11116,102
913,32110,0.0019403172191232443,11116,102
914,12213,0.0016086730174720287,11116,102
915,4127,0.0010831063846126199,11116,102
916,8225,0.000959276279900223,11116,102
917,,,,
918,1119,0.9996684789657593,1119,103
919,32214,0.0003278080257587135,1119,103
920,32113,3.6713279314426472e-06,1119,103
921,12111,2.8882363167781477e-08,1119,103
922,2111,2.526276432490704e-08,1119,103
923,8117,1.2635833712693056e-08,1119,103
924,2227,2.6758977256235994e-09,1119,103
925,6129,1.2413878813788415e-09,1119,103
926,,,,
927,1114,0.8905714750289917,1114,104
928,4227,0.07909534871578217,1114,104
929,41211,0.026092031970620155,1114,104
930,7228,0.0016262667486444116,1114,104
931,61225,0.0009985961951315403,1114,104
932,4117,0.0009208136470988393,1114,104
933,8211,0.000458515394711867,1114,104
934,61214,8.432243339484558e-05,1114,104
935,,,,
936,1129,0.9597093462944031,1129,105
937,8224,0.023497825488448143,1129,105
938,8225,0.005559548269957304,1129,105
939,21213,0.004134978633373976,1129,105
940,51178,0.0016233721980825067,1129,105
941,2111,0.0012606222881004214,1129,105
942,2217,0.0008633577963337302,1129,105
943,7213,0.0008239695453085005,1129,105
944,,,,
945,8211,0.26777374744415283,11215,106
946,2215,0.12369139492511749,11215,106
947,2227,0.05349038541316986,11215,106
948,12115,0.0493193082511425,11215,106
949,6225,0.0475255586206913,11215,106
950,8111,0.04671936482191086,11215,106
951,42113,0.04195282235741615,11215,106
952,7212,0.0311476681381464,11215,106
953,,,,
954,4128,0.7546992897987366,11212,107
955,32110,0.10304085910320282,11212,107
956,51282,0.028054039925336838,11212,107
957,2219,0.024453166872262955,11212,107
958,2114,0.016366491094231606,11212,107
959,4214,0.01319618709385395,11212,107
960,52270,0.008703833445906639,11212,107
961,11112,0.008362886495888233,11212,107
962,,,,
963,1125,0.4861893653869629,1125,108
964,32211,0.12679633498191833,1125,108
965,71217,0.08562410622835159,1125,108
966,52230,0.06888092309236526,1125,108
967,7228,0.03877180069684982,1125,108
968,8225,0.03858552500605583,1125,108
969,2112,0.03660831227898598,1125,108
970,52249,0.02207348123192787,1125,108
971,,,,
972,1123,0.23690155148506165,1123,109
973,7126,0.17167501151561737,1123,109
974,4119,0.12532755732536316,1123,109
975,61227,0.10646285116672516,1123,109
976,41111,0.0981423631310463,1123,109
977,4114,0.036398522555828094,1123,109
978,8118,0.035021912306547165,1123,109
979,61213,0.031472038477659225,1123,109
980,,,,
981,11221,0.7739957571029663,11221,110
982,2114,0.04516548663377762,11221,110
983,61213,0.02315080724656582,11221,110
984,8118,0.022310292348265648,11221,110
985,41112,0.020032107830047607,11221,110
986,51231,0.01615276373922825,11221,110
987,31113,0.01562199741601944,11221,110
988,62230,0.009111682884395123,11221,110
989,,,,
990,62231,0.45018693804740906,12115,111
991,12210,0.20457276701927185,12115,111
992,72214,0.16746927797794342,12115,111
993,2215,0.06164282560348511,12115,111
994,8127,0.03390997648239136,12115,111
995,41112,0.02562335878610611,12115,111
996,8218,0.018473759293556213,12115,111
997,42113,0.01375085860490799,12115,111
998,,,,
999,12113,0.7769107818603516,12113,112
1000,61211,0.08856076002120972,12113,112
1001,72212,0.040295399725437164,12113,112
1002,51226,0.03740305453538895,12113,112
1003,71210,0.02419200912117958,12113,112
1004,61221,0.006003443617373705,12113,112
1005,11114,0.004847768694162369,12113,112
1006,61227,0.0040197656489908695,12113,112
1007,,,,
1008,32110,0.21662962436676025,12110,113
1009,2116,0.11537356674671173,12110,113
1010,61211,0.11448395997285843,12110,113
1011,8216,0.06224865838885307,12110,113
1012,32113,0.049560870975255966,12110,113
1013,8224,0.04278150573372841,12110,113
1014,51287,0.04137720540165901,12110,113
1015,4124,0.03968707472085953,12110,113
1016,,,,
1017,1217,0.37290850281715393,1217,114
1018,51296,0.23180219531059265,1217,114
1019,7126,0.1726408451795578,1217,114
1020,8127,0.08776849508285522,1217,114
1021,8129,0.047056976705789566,1217,114
1022,2116,0.025696061551570892,1217,114
1023,31218,0.02130802348256111,1217,114
1024,4124,0.011744773015379906,1217,114
1025,,,,
1026,12113,0.5410468578338623,1218,115
1027,41220,0.13423047959804535,1218,115
1028,1218,0.04710494726896286,1218,115
1029,4124,0.04108167067170143,1218,115
1030,51296,0.040072765201330185,1218,115
1031,32110,0.029326362535357475,1218,115
1032,8125,0.02421748638153076,1218,115
1033,42114,0.01920493133366108,1218,115
1034,,,,
1035,1219,0.723081648349762,1219,116
1036,3214,0.07701969146728516,1219,116
1037,21210,0.06387574970722198,1219,116
1038,21111,0.043179091066122055,1219,116
1039,22214,0.025594938546419144,1219,116
1040,31218,0.022779228165745735,1219,116
1041,71114,0.019723501056432724,1219,116
1042,2128,0.006620641797780991,1219,116
1043,,,,
1044,21111,0.42584121227264404,12111,117
1045,71114,0.36384862661361694,12111,117
1046,12111,0.07678307592868805,12111,117
1047,22214,0.03293300420045853,12111,117
1048,8218,0.023932550102472305,12111,117
1049,8215,0.018542807549238205,12111,117
1050,1229,0.010071142576634884,12111,117
1051,51231,0.00657562306150794,12111,117
1052,,,,
1053,8223,0.562933087348938,1214,118
1054,72214,0.1837092638015747,1214,118
1055,8121,0.05932071805000305,1214,118
1056,61211,0.04897654801607132,1214,118
1057,12113,0.016267815604805946,1214,118
1058,22221,0.012478875927627087,1214,118
1059,31127,0.009434342384338379,1214,118
1060,8112,0.008651030249893665,1214,118
1061,,,,
1062,51292,0.9134671092033386,12118,119
1063,61225,0.05810773745179176,12118,119
1064,4127,0.007167075760662556,12118,119
1065,8221,0.006414680276066065,12118,119
1066,8125,0.004259890876710415,12118,119
1067,12118,0.001933604129590094,12118,119
1068,3211,0.0016756817931309342,12118,119
1069,72113,0.0013804698828607798,12118,119
1070,,,,
1071,8127,0.6112442016601562,12112,120
1072,4128,0.28084254264831543,12112,120
1073,12112,0.04151741787791252,12112,120
1074,12210,0.014217560179531574,12112,120
1075,61213,0.011451388709247112,12112,120
1076,72214,0.007921184413135052,12112,120
1077,4124,0.005825544707477093,12112,120
1078,52270,0.004384236875921488,12112,120
1079,,,,
1080,12216,0.33450838923454285,12216,121
1081,3222,0.26884400844573975,12216,121
1082,8127,0.1917775273323059,12216,121
1083,21210,0.10494321584701538,12216,121
1084,12112,0.03389597311615944,12216,121
1085,8227,0.03144056349992752,12216,121
1086,1217,0.02905808761715889,12216,121
1087,62218,0.002150895306840539,12216,121
1088,,,,
1089,4117,0.22835586965084076,1229,122
1090,51191,0.17249439656734467,1229,122
1091,1229,0.14851918816566467,1229,122
1092,51231,0.12080561369657516,1229,122
1093,31113,0.0634719654917717,1229,122
1094,1114,0.04822613671422005,1229,122
1095,3128,0.039975494146347046,1229,122
1096,4227,0.031725380569696426,1229,122
1097,,,,
1098,61211,0.951007604598999,12212,123
1099,8127,0.01905948854982853,12212,123
1100,51236,0.010758358053863049,12212,123
1101,12113,0.004662882536649704,12212,123
1102,62226,0.004474250134080648,12212,123
1103,22226,0.003527288790792227,12212,123
1104,71111,0.001423174631781876,12212,123
1105,7225,0.0010417402954772115,12212,123
1106,,,,
1107,1222,0.28355872631073,1222,124
1108,2215,0.23922531306743622,1222,124
1109,4226,0.17913952469825745,1222,124
1110,41112,0.08417747169733047,1222,124
1111,51155,0.030533617362380028,1222,124
1112,12115,0.023200655356049538,1222,124
1113,51226,0.01807318814098835,1222,124
1114,51232,0.013281469233334064,1222,124
1115,,,,
1116,1129,0.3284548223018646,12213,125
1117,8224,0.21549612283706665,12213,125
1118,41111,0.10290559381246567,12213,125
1119,12213,0.08793121576309204,12213,125
1120,21213,0.06180046871304512,12213,125
1121,2217,0.052706554532051086,12213,125
1122,8225,0.020454557612538338,12213,125
1123,12217,0.014091473072767258,12213,125
1124,,,,
1125,61213,0.7007284164428711,12210,126
1126,4128,0.17990925908088684,12210,126
1127,12210,0.02095438912510872,12210,126
1128,41111,0.019996076822280884,12210,126
1129,2217,0.009767463430762291,12210,126
1130,51232,0.008055073209106922,12210,126
1131,51274,0.007674828637391329,12210,126
1132,1217,0.007486795540899038,12210,126
1133,,,,
1134,12217,0.9998563528060913,12217,127
1135,52270,9.043946920428425e-05,12217,127
1136,8216,3.120453402516432e-05,12217,127
1137,62124,1.6563786630285904e-05,12217,127
1138,41111,4.245931449986529e-06,12217,127
1139,52254,2.4427751554867427e-07,12217,127
1140,4124,2.2819470757440286e-07,12217,127
1141,7126,1.7223298698354483e-07,12217,127
1142,,,,
1143,8127,0.6112442016601562,12214,128
1144,4128,0.28084254264831543,12214,128
1145,12112,0.04151741787791252,12214,128
1146,12210,0.014217560179531574,12214,128
1147,61213,0.011451388709247112,12214,128
1148,72214,0.007921184413135052,12214,128
1149,4124,0.005825544707477093,12214,128
1150,52270,0.004384236875921488,12214,128
1151,,,,
1152,51191,0.9998161196708679,51191,129
1153,41111,6.445036706281826e-05,51191,129
1154,72113,5.660182432620786e-05,51191,129
1155,3128,2.7405645596445538e-05,51191,129
1156,31113,1.827947562560439e-05,51191,129
1157,72210,1.1642233403108548e-05,51191,129
1158,51231,1.8863495370169403e-06,51191,129
1159,8118,1.17185538783815e-06,51191,129
1160,,,,
1161,51178,0.9094078540802002,51178,130
1162,51133,0.03838654235005379,51178,130
1163,41225,0.0367724746465683,51178,130
1164,4214,0.010722608305513859,51178,130
1165,52152,0.0025150764267891645,51178,130
1166,51226,0.0008642228203825653,51178,130
1167,11111,0.0005498486571013927,51178,130
1168,8225,0.00017060439859051257,51178,130
1169,,,,
1170,51133,0.9977843165397644,51133,131
1171,8225,0.0008155401446856558,51133,131
1172,1125,0.000697173411026597,51133,131
1173,61230,0.0004765712656080723,51133,131
1174,2217,5.938414324191399e-05,51133,131
1175,4214,5.067414531367831e-05,51133,131
1176,42114,5.001943281968124e-05,51133,131
1177,2112,4.458538387552835e-05,51133,131
1178,,,,
1179,51195,0.6937380433082581,51195,132
1180,71210,0.23397196829319,51195,132
1181,51241,0.06196590140461922,51195,132
1182,8117,0.0027473149821162224,51195,132
1183,8225,0.002476995810866356,51195,132
1184,7227,0.0012578460155054927,51195,132
1185,4227,0.0009027737542055547,51195,132
1186,51226,0.0005682271439582109,51195,132
1187,,,,
1188,51151,0.6456723213195801,51151,133
1189,2222,0.20638933777809143,51151,133
1190,4127,0.13732139766216278,51151,133
1191,21215,0.007607363164424896,51151,133
1192,7125,0.002363951178267598,51151,133
1193,7119,0.00022931271814741194,51151,133
1194,51292,0.0001498037890996784,51151,133
1195,8221,5.3307623602449894e-05,51151,133
1196,,,,
1197,3228,0.41283729672431946,51155,134
1198,4214,0.2984203100204468,51155,134
1199,51226,0.06382960081100464,51155,134
1200,2219,0.061383917927742004,51155,134
1201,51178,0.032359857112169266,51155,134
1202,22111,0.020050521939992905,51155,134
1203,12212,0.016180969774723053,51155,134
1204,4119,0.015711816027760506,51155,134
1205,,,,
1206,51246,0.9648054242134094,51246,135
1207,8114,0.01172666810452938,51246,135
1208,51232,0.008785474114120007,51246,135
1209,61118,0.0058156391605734825,51246,135
1210,2111,0.003774630604311824,51246,135
1211,8118,0.001244415994733572,51246,135
1212,72213,0.0007021575584076345,51246,135
1213,2121,0.0005849461304023862,51246,135
1214,,,,
1215,51296,0.2702449560165405,51226,136
1216,31218,0.1388772875070572,51226,136
1217,71210,0.13308705389499664,51226,136
1218,61213,0.055982254445552826,51226,136
1219,7213,0.05443836376070976,51226,136
1220,1218,0.052981194108724594,51226,136
1221,7129,0.042633023113012314,51226,136
1222,31113,0.041380297392606735,51226,136
1223,,,,
1224,51292,0.5816462635993958,51225,137
1225,61118,0.20711033046245575,51225,137
1226,51225,0.19769448041915894,51225,137
1227,8125,0.0059249852783977985,51225,137
1228,3222,0.0018434234661981463,51225,137
1229,51282,0.0015324871055781841,51225,137
1230,52135,0.000835089769680053,51225,137
1231,4119,0.0004633537319023162,51225,137
1232,,,,
1233,2212,0.4126492440700531,51231,138
1234,8221,0.15158210694789886,51231,138
1235,41218,0.08237847685813904,51231,138
1236,61213,0.07828261703252792,51231,138
1237,1222,0.05986090004444122,51231,138
1238,6122,0.053981706500053406,51231,138
1239,4214,0.03323890268802643,51231,138
1240,3211,0.028441477566957474,51231,138
1241,,,,
1242,7129,0.727590024471283,51236,139
1243,51236,0.2436542510986328,51236,139
1244,61213,0.00603379076346755,51236,139
1245,8127,0.005746907088905573,51236,139
1246,7113,0.003636203706264496,51236,139
1247,4212,0.003022576216608286,51236,139
1248,1222,0.0023082278203219175,51236,139
1249,42114,0.002020003041252494,51236,139
1250,,,,
1251,12213,0.4904455840587616,51250,140
1252,12111,0.11853908747434616,51250,140
1253,52152,0.08708906918764114,51250,140
1254,1125,0.055085327476263046,51250,140
1255,41225,0.05404281243681908,51250,140
1256,8225,0.036740612238645554,51250,140
1257,31216,0.03454839810729027,51250,140
1258,8112,0.018024642020463943,51250,140
1259,,,,
1260,8126,0.9159432053565979,51247,141
1261,61213,0.03142784535884857,51247,141
1262,2217,0.020755350589752197,51247,141
1263,12213,0.014652022160589695,51247,141
1264,51247,0.007748565636575222,51247,141
1265,2114,0.0032488908618688583,51247,141
1266,12210,0.0014543372672051191,51247,141
1267,6122,0.0008350688149221241,51247,141
1268,,,,
1269,32110,0.3793238699436188,51232,142
1270,11111,0.2926255166530609,51232,142
1271,7129,0.11345084011554718,51232,142
1272,4128,0.10919121652841568,51232,142
1273,51232,0.07557498663663864,51232,142
1274,71210,0.007736449595540762,51232,142
1275,7225,0.006061381194740534,51232,142
1276,7213,0.005017668008804321,51232,142
1277,,,,
1278,8116,0.5292947888374329,51241,143
1279,1125,0.10359921306371689,51241,143
1280,8127,0.09137333929538727,51241,143
1281,2219,0.03903130441904068,51241,143
1282,61223,0.03562874346971512,51241,143
1283,31113,0.03553956001996994,51241,143
1284,71115,0.01958623342216015,51241,143
1285,51247,0.019275590777397156,51241,143
1286,,,,
1287,51296,0.9987745881080627,51296,144
1288,11114,0.0010031891288235784,51296,144
1289,52112,6.60223959130235e-05,51296,144
1290,61211,5.4095464292913675e-05,51296,144
1291,62231,3.737768201972358e-05,51296,144
1292,51274,2.15383006434422e-05,51296,144
1293,72212,1.737603815854527e-05,51296,144
1294,4226,6.927442882442847e-06,51296,144
1295,,,,
1296,51292,0.93895024061203,51292,145
1297,8122,0.0383683405816555,51292,145
1298,8221,0.00789733324199915,51292,145
1299,61225,0.0030877275858074427,51292,145
1300,8125,0.002411706605926156,51292,145
1301,4127,0.0015646304236724973,51292,145
1302,12213,0.0012214836897328496,51292,145
1303,3114,0.0011213701218366623,51292,145
1304,,,,
1305,51274,0.9998186230659485,51274,146
1306,62231,0.00012220929784234613,51274,146
1307,8117,4.357764919404872e-05,51274,146
1308,51232,6.4408218349854e-06,51274,146
1309,61215,5.22545587955392e-06,51274,146
1310,51231,2.4647035843372578e-06,51274,146
1311,22218,3.9181654187814274e-07,51274,146
1312,3224,2.1937785277259536e-07,51274,146
1313,,,,
1314,51282,0.9034119248390198,51282,147
1315,4214,0.02995447814464569,51282,147
1316,32110,0.013385181315243244,51282,147
1317,4127,0.008591829799115658,51282,147
1318,52270,0.008117284625768661,51282,147
1319,12217,0.006597178056836128,51282,147
1320,51226,0.0036903691943734884,51282,147
1321,41222,0.003498125821352005,51282,147
1322,,,,
1323,51290,0.8658544421195984,51290,148
1324,8225,0.038226865231990814,51290,148
1325,72213,0.028021354228258133,51290,148
1326,7128,0.01526583917438984,51290,148
1327,32110,0.014996003359556198,51290,148
1328,72214,0.01080392673611641,51290,148
1329,51288,0.005483095068484545,51290,148
1330,3116,0.00298713450320065,51290,148
1331,,,,
1332,51253,0.9019027948379517,51253,149
1333,62230,0.02909526415169239,51253,149
1334,8118,0.023660194128751755,51253,149
1335,2117,0.02066301926970482,51253,149
1336,51274,0.0061093163676559925,51253,149
1337,51231,0.004874377511441708,51253,149
1338,61223,0.003956806380301714,51253,149
1339,8126,0.0029873012099415064,51253,149
1340,,,,
1341,51287,0.6796383261680603,51287,150
1342,72218,0.12776213884353638,51287,150
1343,41222,0.11794359982013702,51287,150
1344,61211,0.04852116480469704,51287,150
1345,71210,0.009777919389307499,51287,150
1346,51241,0.0054220175370574,51287,150
1347,8124,0.004550798796117306,51287,150
1348,6121,0.0034450769890099764,51287,150
1349,,,,
1350,51288,0.9244183301925659,51288,151
1351,4124,0.07211136817932129,51288,151
1352,72214,0.0021967601496726274,51288,151
1353,7128,0.00037500940379686654,51288,151
1354,8218,0.00020541490812320262,51288,151
1355,8112,0.00017255391867365688,51288,151
1356,22212,0.00015776074724271894,51288,151
1357,61223,9.451586083741859e-05,51288,151
1358,,,,
1359,52135,0.9995823502540588,52135,152
1360,5211,0.0001858985924627632,52135,152
1361,41112,0.00015209864068310708,52135,152
1362,21210,7.231332710944116e-05,52135,152
1363,8126,6.687796940241242e-06,52135,152
1364,2225,3.201856770829181e-07,52135,152
1365,31121,1.3680171662144858e-07,52135,152
1366,51155,1.0464054156500424e-07,52135,152
1367,,,,
1368,61223,0.34166163206100464,52112,153
1369,52112,0.2633100748062134,52112,153
1370,71113,0.26210400462150574,52112,153
1371,1119,0.035145461559295654,52112,153
1372,61215,0.023336846381425858,52112,153
1373,32211,0.01878051646053791,52112,153
1374,7127,0.015443583950400352,52112,153
1375,32214,0.010030095465481281,52112,153
1376,,,,
1377,52152,0.9894046783447266,52152,154
1378,2128,0.0025727294851094484,52152,154
1379,31216,0.0018194785807281733,52152,154
1380,71114,0.0015109691303223372,52152,154
1381,71117,0.0009608564432710409,52152,154
1382,12111,0.0008551643113605678,52152,154
1383,1219,0.0005723895155824721,52152,154
1384,21111,0.00045802598469890654,52152,154
1385,,,,
1386,5213,0.7628698945045471,5211,155
1387,41112,0.15357306599617004,5211,155
1388,72214,0.02403838373720646,5211,155
1389,71110,0.0218439269810915,5211,155
1390,51282,0.010998628102242947,5211,155
1391,12112,0.004781951196491718,5211,155
1392,52135,0.0037520932964980602,5211,155
1393,12110,0.003238614881411195,5211,155
1394,,,,
1395,41112,0.5884163975715637,5213,156
1396,8126,0.27000778913497925,5213,156
1397,2117,0.029753008857369423,5213,156
1398,5213,0.0189711581915617,5213,156
1399,12110,0.017274770885705948,5213,156
1400,4124,0.014521035365760326,5213,156
1401,62226,0.013150403276085854,5213,156
1402,5211,0.01239834539592266,5213,156
1403,,,,
1404,8213,0.3876383602619171,52230,157
1405,32211,0.38028794527053833,52230,157
1406,62124,0.0628194510936737,52230,157
1407,52230,0.04163341969251633,52230,157
1408,8215,0.023727254942059517,52230,157
1409,7227,0.023109611123800278,52230,157
1410,32119,0.02279054932296276,52230,157
1411,4127,0.01629725657403469,52230,157
1412,,,,
1413,52249,0.5382239818572998,52249,158
1414,8216,0.1406152993440628,52249,158
1415,1125,0.05551324039697647,52249,158
1416,52230,0.05153493210673332,52249,158
1417,4214,0.044750459492206573,52249,158
1418,51178,0.022256528958678246,52249,158
1419,12213,0.021922487765550613,52249,158
1420,8224,0.016801198944449425,52249,158
1421,,,,
1422,51247,0.9021257162094116,52254,159
1423,12213,0.05627971142530441,52254,159
1424,61213,0.037666115909814835,52254,159
1425,7129,0.001144265872426331,52254,159
1426,52254,0.0007960369694046676,52254,159
1427,6226,0.00043709168676286936,52254,159
1428,1218,0.00041223401785828173,52254,159
1429,4214,0.00021857823594473302,52254,159
1430,,,,
1431,52270,0.8222368955612183,52270,160
1432,32110,0.15262365341186523,52270,160
1433,4128,0.020048296079039574,52270,160
1434,4124,0.004201277159154415,52270,160
1435,72213,0.00018568079394754022,52270,160
1436,8216,0.00016993703320622444,52270,160
1437,62230,0.00012207917461637408,52270,160
1438,8128,9.102581680053845e-05,52270,160
1439,,,,
1440,61129,0.9946873188018799,61129,161
1441,71210,0.0012891256483271718,61129,161
1442,7228,0.0012366286246106029,61129,161
1443,4122,0.001063062809407711,61129,161
1444,32110,0.0005054016364738345,61129,161
1445,2116,0.0003680660738609731,61129,161
1446,51253,0.0001915012690005824,61129,161
1447,8117,0.0001247281616088003,61129,161
1448,,,,
1449,61118,0.9955332279205322,61118,162
1450,12118,0.002350499154999852,61118,162
1451,4221,0.0003858823620248586,61118,162
1452,51236,0.0003641147632151842,61118,162
1453,8125,0.00034424150362610817,61118,162
1454,22217,0.00020688585937023163,61118,162
1455,61225,0.00012401088315527886,61118,162
1456,5211,0.00010986985580530018,61118,162
1457,,,,
1458,61226,0.9850200414657593,61226,163
1459,7225,0.004466605372726917,61226,163
1460,72113,0.0018685470568016171,61226,163
1461,7127,0.0013307653134688735,61226,163
1462,4212,0.001279741758480668,61226,163
1463,7125,0.0012012938968837261,61226,163
1464,3211,0.000731115520466119,61226,163
1465,22214,0.0006441693403758109,61226,163
1466,,,,
1467,61227,0.8588160872459412,61227,164
1468,71213,0.026530807837843895,61227,164
1469,1123,0.023341143503785133,61227,164
1470,72218,0.01839274726808071,61227,164
1471,62231,0.017736662179231644,61227,164
1472,2112,0.004535876214504242,61227,164
1473,4121,0.004090588074177504,61227,164
1474,8124,0.0035810747649520636,61227,164
1475,,,,
1476,61211,0.43990886211395264,61211,165
1477,61227,0.28838154673576355,61211,165
1478,12212,0.09365744888782501,61211,165
1479,61230,0.058809325098991394,61211,165
1480,72218,0.0422641858458519,61211,165
1481,31127,0.01930450275540352,61211,165
1482,6225,0.01129406038671732,61211,165
1483,51287,0.008562333881855011,61211,165
1484,,,,
1485,6121,0.45876985788345337,6121,166
1486,51287,0.2472389191389084,6121,166
1487,2219,0.12589538097381592,6121,166
1488,8118,0.02844531461596489,6121,166
1489,61215,0.027446424588561058,6121,166
1490,11112,0.02082551084458828,6121,166
1491,61223,0.020153557881712914,6121,166
1492,6225,0.019533535465598106,6121,166
1493,,,,
1494,61223,0.9875738024711609,61223,167
1495,8112,0.0035755340941250324,61223,167
1496,51287,0.001103539951145649,61223,167
1497,1125,0.001020898693241179,61223,167
1498,8211,0.0007712462684139609,61223,167
1499,8111,0.0006471952656283975,61223,167
1500,72214,0.0005132292280904949,61223,167
1501,7126,0.0004274752573110163,61223,167
1502,,,,
1503,61228,0.9918609857559204,61228,168
1504,61221,0.0016805968480184674,61228,168
1505,12110,0.0015668472042307258,61228,168
1506,72212,0.0015556683065369725,61228,168
1507,32110,0.0007909173145890236,61228,168
1508,2116,0.0006650207797065377,61228,168
1509,2212,0.0005249095847830176,61228,168
1510,61211,0.0004372812109068036,61228,168
1511,,,,
1512,61214,0.9992928504943848,61214,169
1513,3228,0.000266983755864203,61214,169
1514,2227,0.00018408996402285993,61214,169
1515,62232,0.00011536371312104166,61214,169
1516,61228,5.261244223220274e-05,61214,169
1517,1117,5.0206301239086315e-05,61214,169
1518,52112,1.5215140592772514e-05,61214,169
1519,51195,4.7524285946565215e-06,61214,169
1520,,,,
1521,3213,0.09637319296598434,6129,170
1522,2212,0.09063220024108887,6129,170
1523,7126,0.07943963259458542,6129,170
1524,3211,0.07547318935394287,6129,170
1525,11112,0.06389494240283966,6129,170
1526,6129,0.054402999579906464,6129,170
1527,42113,0.049489401280879974,6129,170
1528,3221,0.048522792756557465,6129,170
1529,,,,
1530,6122,0.3982083201408386,6122,171
1531,1129,0.24035347998142242,6122,171
1532,12213,0.19935981929302216,6122,171
1533,52152,0.02405652403831482,6122,171
1534,42211,0.02105112001299858,6122,171
1535,8111,0.017196670174598694,6122,171
1536,32118,0.007818804122507572,6122,171
1537,8214,0.0073511372320353985,6122,171
1538,,,,
