,Soggetti,Predizione,Soggetto reale,Test
152,7126,0.05481187626719475,8226,26
153,1125,0.03719251602888107,8226,26
154,3221,0.02844945341348648,8226,26
155,,,,
156,8225,0.8237255811691284,8225,27
157,51133,0.04858667030930519,8225,27
158,2112,0.01801355555653572,8225,27
159,52249,0.01306429784744978,8225,27
160,7125,0.010278036817908287,8225,27
161,,,,
162,1129,0.48613807559013367,8221,28
163,52152,0.21152399480342865,8221,28
164,1222,0.09683138132095337,8221,28
165,4217,0.04835982993245125,8221,28
166,3228,0.017921606078743935,8221,28
167,,,,
168,8125,0.3279034495353699,8223,29
169,7128,0.2832641005516052,8223,29
170,4129,0.13602857291698456,8223,29
171,12113,0.06908512860536575,8223,29
172,8223,0.04230933636426926,8223,29
173,,,,
174,62231,0.17602738738059998,8222,30
175,8111,0.14176839590072632,8222,30
176,7127,0.13847509026527405,8222,30
177,32211,0.12488938122987747,8222,30
178,72214,0.05105672404170036,8222,30
179,,,,
180,32110,0.8227734565734863,8224,31
181,52249,0.0515684112906456,8224,31
182,8118,0.03859412670135498,8224,31
183,8224,0.023090461269021034,8224,31
184,8225,0.018436677753925323,8224,31
185,,,,
186,8227,0.41882503032684326,8227,32
187,71115,0.19000183045864105,8227,32
188,32117,0.15624354779720306,8227,32
189,62223,0.09205157309770584,8227,32
190,62226,0.05592145770788193,8227,32
191,,,,
192,71112,0.6395481824874878,71112,33
193,11114,0.19108928740024567,71112,33
194,72218,0.05786794424057007,71112,33
195,4217,0.032053831964731216,71112,33
196,7212,0.013477102853357792,71112,33
197,,,,
198,71113,0.9957447648048401,71113,34
199,7228,0.003404845716431737,71113,34
200,2227,0.00025122269289568067,71113,34
201,32211,0.00017190491780638695,71113,34
202,31216,0.00016718434926588088,71113,34
203,,,,
204,41218,0.19327649474143982,71114,35
205,51241,0.1386387050151825,71114,35
206,7125,0.1019829511642456,71114,35
207,8225,0.08470486104488373,71114,35
208,8122,0.05223511904478073,71114,35
209,,,,
210,31221,0.6529709696769714,71111,36
211,32118,0.14056038856506348,71111,36
212,,0.028020352125167847,71111,36
213,8126,0.0256502702832222,71111,36
214,72218,0.024825697764754295,71111,36
215,,,,
216,7119,0.8907005786895752,7119,37
217,51151,0.035468146204948425,7119,37
218,21215,0.02269885130226612,7119,37
219,2217,0.010287334211170673,7119,37
220,62225,0.009830417111515999,7119,37
221,,,,
222,52135,0.5881282687187195,7113,38
223,5211,0.12026654183864594,7113,38
224,51292,0.10223665088415146,7113,38
225,1222,0.03547198697924614,7113,38
226,6122,0.03265960142016411,7113,38
227,,,,
228,71115,0.9940085411071777,71115,39
229,8227,0.002412466099485755,71115,39
230,3114,0.0013975459150969982,71115,39
231,32113,0.0004546258714981377,71115,39
232,51241,0.0003365850425325334,71115,39
233,,,,
234,22214,0.29571330547332764,71117,40
235,51191,0.16311956942081451,71117,40
236,8116,0.08707238733768463,71117,40
237,6212,0.07000347971916199,71117,40
238,7225,0.05556028336286545,71117,40
239,,,,
240,71110,0.8381596207618713,71110,41
241,4226,0.04719337075948715,71110,41
242,2215,0.047116342931985855,71110,41
243,41112,0.014624522998929024,71110,41
244,72214,0.014527608640491962,71110,41
245,,,,
246,61213,0.9015001654624939,7126,42
247,7213,0.02889065258204937,7126,42
248,8124,0.024585489183664322,7126,42
249,61223,0.00522075779736042,7126,42
250,41111,0.004837823566049337,7126,42
251,,,,
252,12213,0.3111072778701782,71210,43
253,8214,0.2888486683368683,71210,43
254,41225,0.13573913276195526,71210,43
255,61213,0.07210522890090942,71210,43
256,71115,0.04641605168581009,71210,43
257,,,,
258,2214,0.6625254154205322,7128,44
259,61223,0.16002199053764343,7128,44
260,31113,0.04778633639216423,7128,44
261,1119,0.021552735939621925,7128,44
262,62230,0.01574592851102352,7128,44
263,,,,
264,8225,0.5374590158462524,7125,45
265,51226,0.06784797459840775,7125,45
266,71217,0.05387134104967117,7125,45
267,3114,0.04773979261517525,7125,45
268,8212,0.032018594443798065,7125,45
269,,,,
270,62231,0.9450623989105225,71213,46
271,31213,0.013277443125844002,71213,46
272,8126,0.011832605116069317,71213,46
273,72218,0.010117633268237114,71213,46
274,62226,0.00342774111777544,71213,46
275,,,,
276,7129,0.19526122510433197,7129,47
277,71210,0.12706167995929718,7129,47
278,5211,0.08800072968006134,7129,47
279,8118,0.07999619096517563,7129,47
280,71112,0.04355932027101517,7129,47
281,,,,
282,7127,0.5676500797271729,7127,48
283,1114,0.15858638286590576,7127,48
284,4227,0.034424904733896255,7127,48
285,4121,0.03438858315348625,7127,48
286,1229,0.033601999282836914,7127,48
287,,,,
288,71217,0.808944582939148,71217,49
289,3114,0.0603632889688015,71217,49
290,1229,0.026947952806949615,71217,49
291,61226,0.017803935334086418,71217,49
292,8225,0.015389311127364635,71217,49
293,,,,
294,61227,0.6860246062278748,7211,50
295,1114,0.09952527284622192,7211,50
296,11215,0.09702479094266891,7211,50
297,8114,0.03990614041686058,7211,50
298,51155,0.014312222599983215,7211,50
299,,,,
300,8221,0.37198537588119507,72112,51
301,11114,0.2520250380039215,72112,51
302,1222,0.06570792198181152,72112,51
303,22226,0.05872510373592377,72112,51
304,61211,0.055025938898324966,72112,51
305,,,,
306,2214,0.4740804433822632,7212,52
307,52270,0.13427230715751648,7212,52
308,32110,0.11910399794578552,7212,52
309,12110,0.05909094959497452,7212,52
310,1129,0.03625378757715225,7212,52
311,,,,
312,72117,0.996934175491333,72117,53
313,7228,0.0018875458044931293,72117,53
314,4127,0.0007141375681385398,72117,53
315,22218,0.00016907646204344928,72117,53
316,2222,0.00015511942910961807,72117,53
317,,,,
318,8112,0.191080704331398,72113,54
319,2114,0.12710292637348175,72113,54
320,3123,0.11830190569162369,72113,54
321,7127,0.08930092304944992,72113,54
322,51250,0.06984907388687134,72113,54
323,,,,
324,61211,0.3482452929019928,7213,55
325,31127,0.30657047033309937,7213,55
326,62223,0.07130807638168335,7213,55
327,8127,0.03755314275622368,7213,55
328,72211,0.02699766866862774,7213,55
329,,,,
330,7211,0.6741108298301697,7227,56
331,11215,0.14703552424907684,7227,56
332,22217,0.09127161651849747,7227,56
333,72112,0.031244315207004547,7227,56
334,31120,0.007883649319410324,7227,56
335,,,,
336,22212,0.21482370793819427,72211,57
337,12118,0.14425016939640045,72211,57
338,61230,0.1055091992020607,72211,57
339,31127,0.07923539727926254,72211,57
340,7126,0.06383737176656723,72211,57
341,,,,
342,31127,0.41887933015823364,72218,58
343,11114,0.05766298249363899,72218,58
344,61225,0.05435653775930405,72218,58
345,72218,0.053232286125421524,72218,58
346,62225,0.050641950219869614,72218,58
347,,,,
348,51290,0.30243319272994995,72210,59
349,2227,0.24466948211193085,72210,59
350,2221,0.13847431540489197,72210,59
351,72210,0.10117286443710327,72210,59
352,72212,0.05341894179582596,72210,59
353,,,,
354,72214,0.4919961988925934,72214,60
355,4222,0.07653326541185379,72214,60
356,8126,0.07290079444646835,72214,60
357,51247,0.05468955263495445,72214,60
358,8112,0.05425598472356796,72214,60
359,,,,
360,7225,0.9972155094146729,7225,61
361,51236,0.0009847505716606975,7225,61
362,61226,0.0008768431725911796,7225,61
363,61118,0.0003319492971058935,7225,61
364,51232,0.00018661875219549984,7225,61
365,,,,
366,62231,0.6162066459655762,72213,62
367,42113,0.17910875380039215,72213,62
368,1125,0.04191703349351883,72213,62
369,51133,0.027223803102970123,72213,62
370,42114,0.025210386142134666,72213,62
371,,,,
372,7228,0.6308063268661499,7228,63
373,22218,0.0815635696053505,7228,63
374,61129,0.04119005426764488,7228,63
375,2114,0.03903425484895706,7228,63
376,61213,0.02628462389111519,7228,63
377,,,,
378,12113,0.6346197128295898,72212,64
379,72212,0.1331719011068344,72212,64
380,12110,0.06741394102573395,72212,64
381,2117,0.037381429225206375,72212,64
382,51282,0.03546561300754547,72212,64
383,,,,
384,1129,0.772637665271759,2111,65
385,2111,0.1189708486199379,2111,65
386,8224,0.01791338063776493,2111,65
387,21213,0.015180823393166065,2111,65
388,51232,0.010271957144141197,2111,65
389,,,,
390,51133,0.24784405529499054,2113,66
391,4214,0.23362822830677032,2113,66
392,2113,0.19796255230903625,2113,66
393,61213,0.17214740812778473,2113,66
394,31123,0.040062420070171356,2113,66
395,,,,
396,31127,0.2198881059885025,2112,67
397,4214,0.09971140325069427,2112,67
398,1125,0.09101054072380066,2112,67
399,8112,0.055271245539188385,2112,67
400,51288,0.047636728733778,2112,67
401,,,,
402,2116,0.9983341097831726,2116,68
403,51296,0.0011962136486545205,2116,68
404,8129,0.0002584443427622318,2116,68
405,8226,0.00011611398804234341,2116,68
406,32110,2.4026327082538046e-05,2116,68
407,,,,
408,2114,0.9329190850257874,2114,69
409,32212,0.024813296273350716,2114,69
410,51247,0.015036310069262981,2114,69
411,4128,0.009204714559018612,2114,69
412,41211,0.0022592644672840834,2114,69
413,,,,
414,21111,0.4335215985774994,21111,70
415,3214,0.09473015367984772,21111,70
416,61226,0.0433538518846035,21111,70
417,22214,0.03218204155564308,21111,70
418,62218,0.02636059746146202,21111,70
419,,,,
420,2117,0.9995450377464294,2117,71
421,51253,0.00032228126656264067,2117,71
422,1218,0.00012325159332249314,2117,71
423,62230,6.928542916284641e-06,2117,71
424,8126,1.513909523964685e-06,2117,71
425,,,,
426,41222,0.36603814363479614,2128,72
427,2116,0.2526572346687317,2128,72
428,51287,0.08101854473352432,2128,72
429,52270,0.04955143854022026,2128,72
430,7213,0.04767683148384094,2128,72
431,,,,
432,8127,0.8366239070892334,21213,73
433,71115,0.049308568239212036,21213,73
434,8227,0.03515002876520157,21213,73
435,8221,0.027806356549263,21213,73
436,6122,0.018231159076094627,21213,73
437,,,,
438,21212,0.5570608377456665,21212,74
439,7212,0.09637423604726791,21212,74
440,6129,0.06759435683488846,21212,74
441,2224,0.04601295292377472,21212,74
442,32214,0.04600229114294052,21212,74
443,,,,
444,21215,0.6643292903900146,21215,75
445,71117,0.13365952670574188,21215,75
446,7113,0.03094576857984066,21215,75
447,61227,0.01896848902106285,21215,75
448,8125,0.01590055786073208,21215,75
449,,,,
450,21210,0.7341224551200867,21210,76
451,2128,0.14023643732070923,21210,76
452,51236,0.060875482857227325,21210,76
453,4124,0.022492527961730957,21210,76
454,5211,0.010812059044837952,21210,76
455,,,,
456,32117,0.11993509531021118,2121,77
457,1214,0.06615506857633591,2121,77
458,51226,0.06532534211874008,2121,77
459,31221,0.06251390278339386,2121,77
460,7128,0.061551082879304886,2121,77
461,,,,
462,4124,0.7537016868591309,22214,78
463,8216,0.0460321269929409,22214,78
464,3213,0.034110601991415024,22214,78
465,31113,0.033852964639663696,22214,78
466,51236,0.033056147396564484,22214,78
467,,,,
468,2222,0.47651028633117676,2222,79
469,4127,0.21426691114902496,2222,79
470,2116,0.05699990317225456,2222,79
471,72117,0.033785950392484665,2222,79
472,51151,0.032411087304353714,2222,79
473,,,,
474,6225,0.3085390627384186,22226,80
475,8127,0.21501445770263672,22226,80
476,12118,0.1668437123298645,22226,80
477,22226,0.11080025881528854,22226,80
478,1217,0.04927514120936394,22226,80
479,,,,
480,22212,0.991075873374939,22212,81
481,61230,0.006562178488820791,22212,81
482,11112,0.00023664915352128446,22212,81
483,6225,0.00023481558309867978,22212,81
484,61215,0.0002175598929170519,22212,81
485,,,,
486,1229,0.30001330375671387,22218,82
487,41211,0.1810852289199829,22218,82
488,22218,0.13486315310001373,22218,82
489,8111,0.08886502683162689,22218,82
490,8211,0.050111059099435806,22218,82
491,,,,
492,8118,0.5652865171432495,2223,83
493,31113,0.18519137799739838,2223,83
494,61215,0.06791895627975464,2223,83
495,4117,0.019207343459129333,2223,83
496,61223,0.017616810277104378,2223,83
497,,,,
498,22217,0.9775780439376831,22217,84
499,61118,0.00636568758636713,22217,84
500,7113,0.00483934348449111,22217,84
501,22226,0.0026652496308088303,22217,84
502,52135,0.001946731237694621,22217,84
503,,,,
504,41111,0.799968421459198,2225,85
505,31213,0.15298475325107574,2225,85
506,21213,0.0318874828517437,2225,85
507,2225,0.0048598614521324635,2225,85
508,8127,0.0033844085410237312,2225,85
509,,,,
510,22221,0.2597346007823944,22221,86
511,3214,0.2163592278957367,22221,86
512,71114,0.1658361852169037,22221,86
513,8222,0.05600663274526596,22221,86
514,2221,0.055534735321998596,22221,86
515,,,,
516,32111,0.4033144414424896,2221,87
517,8127,0.17084576189517975,2221,87
518,32219,0.14700783789157867,2221,87
519,2114,0.04426123946905136,2221,87
520,11112,0.03456968069076538,2221,87
521,,,,
522,2227,0.5295970439910889,2227,88
523,4221,0.3043006956577301,2227,88
524,2217,0.09613529592752457,2227,88
525,62121,0.027168339118361473,2227,88
526,22212,0.014803760685026646,2227,88
527,,,,
528,61215,0.9430364370346069,2224,89
529,72218,0.03259442746639252,2224,89
530,51287,0.012975026853382587,2224,89
531,6121,0.007056391332298517,2224,89
532,51231,0.0009028381900861859,2224,89
533,,,,
534,62124,0.41637545824050903,22116,90
535,4219,0.16214999556541443,22116,90
536,22116,0.08664071559906006,22116,90
537,32211,0.059371449053287506,22116,90
538,22218,0.05593256652355194,22116,90
539,,,,
540,22111,0.8864844441413879,22111,91
541,12115,0.03977390378713608,22111,91
542,51178,0.03754565119743347,22111,91
543,7228,0.00671226903796196,22111,91
544,4119,0.0035911346785724163,22111,91
545,,,,
546,2215,0.83866947889328,2215,92
547,1117,0.03072313219308853,2215,92
548,1217,0.02010781690478325,2215,92
549,21215,0.01581523008644581,2215,92
550,42114,0.01440541073679924,2215,92
551,,,,
552,1222,0.3933613896369934,2219,93
553,2219,0.24723680317401886,2219,93
554,51226,0.2336992621421814,2219,93
555,12212,0.03532916679978371,2219,93
556,32110,0.02018776349723339,2219,93
557,,,,
558,2217,0.854877769947052,2217,94
559,1125,0.043066974729299545,2217,94
560,62218,0.03246144577860832,2217,94
561,1229,0.017041368409991264,2217,94
562,51133,0.012541310861706734,2217,94
563,,,,
564,72210,0.2904989421367645,2212,95
565,8118,0.27102357149124146,2212,95
566,32110,0.06627040356397629,2212,95
567,61215,0.06320792436599731,2212,95
568,8225,0.04259440302848816,2212,95
569,,,,
570,41111,0.37995123863220215,2214,96
571,7129,0.15347641706466675,2214,96
572,8121,0.11533250659704208,2214,96
573,52112,0.04621812328696251,2214,96
574,11116,0.022958001121878624,2214,96
575,,,,
576,11113,0.38602757453918457,11113,97
577,31113,0.2567366659641266,11113,97
578,51247,0.24952641129493713,11113,97
579,31213,0.037437617778778076,11113,97
580,41111,0.024744894355535507,11113,97
581,,,,
582,8214,0.5089095234870911,11112,98
583,12213,0.1836666315793991,11112,98
584,61213,0.09126002341508865,11112,98
585,4128,0.0727367103099823,11112,98
586,41111,0.035635806620121,11112,98
587,,,,
588,11114,0.4209156334400177,11114,99
589,51290,0.17433154582977295,11114,99
590,8223,0.04138871654868126,11114,99
591,61214,0.0387357622385025,11114,99
592,31127,0.03642522916197777,11114,99
593,,,,
594,32211,0.44272273778915405,1117,100
595,2227,0.34226855635643005,1117,100
596,1117,0.09073609113693237,1117,100
597,71217,0.02565694972872734,1117,100
598,71213,0.021909918636083603,1117,100
599,,,,
600,11111,0.8386732935905457,11111,101
601,71115,0.14463548362255096,11111,101
602,41225,0.007017066702246666,11111,101
603,32214,0.004054835997521877,11111,101
604,41111,0.003384944749996066,11111,101
605,,,,
606,11116,0.9650207757949829,11116,102
607,4122,0.020855126902461052,11116,102
608,72210,0.003104790346696973,11116,102
609,52270,0.002714487025514245,11116,102
610,32110,0.0019403172191232443,11116,102
611,,,,
612,1119,0.9996684789657593,1119,103
613,32214,0.0003278080257587135,1119,103
614,32113,3.6713558984047268e-06,1119,103
615,12111,2.8882254810014274e-08,1119,103
616,2111,2.526276432490704e-08,1119,103
617,,,,
618,1114,0.8905712962150574,1114,104
619,4227,0.07909532636404037,1114,104
620,41211,0.026092175394296646,1114,104
621,7228,0.0016262757126241922,1114,104
622,61225,0.0009985979413613677,1114,104
623,,,,
624,1129,0.9597094058990479,1129,105
625,8224,0.02349780686199665,1129,105
626,8225,0.005559549201279879,1129,105
627,21213,0.0041349828243255615,1129,105
628,51178,0.001623373944312334,1129,105
629,,,,
630,8211,0.26777350902557373,11215,106
631,2215,0.12369140237569809,11215,106
632,2227,0.05349041149020195,11215,106
633,12115,0.0493193119764328,11215,106
634,6225,0.047525566071271896,11215,106
635,,,,
636,4128,0.7546996474266052,11212,107
637,32110,0.10304080694913864,11212,107
638,51282,0.028053946793079376,11212,107
639,2219,0.02445308491587639,11212,107
640,2114,0.01636648364365101,11212,107
641,,,,
642,1125,0.4861900210380554,1125,108
643,32211,0.12679602205753326,1125,108
644,71217,0.08562405407428741,1125,108
645,52230,0.06888089329004288,1125,108
646,7228,0.038771744817495346,1125,108
647,,,,
648,1123,0.23690131306648254,1123,109
649,7126,0.17167483270168304,1123,109
650,4119,0.12532766163349152,1123,109
651,61227,0.10646304488182068,1123,109
652,41111,0.09814245253801346,1123,109
653,,,,
654,11221,0.773995578289032,11221,110
655,2114,0.04516551271080971,11221,110
656,61213,0.02315080165863037,11221,110
657,8118,0.02231024205684662,11221,110
658,41112,0.020032120868563652,11221,110
659,,,,
660,62231,0.4501864016056061,12115,111
661,12210,0.2045731097459793,12115,111
662,72214,0.16746939718723297,12115,111
663,2215,0.06164281442761421,12115,111
664,8127,0.03391019254922867,12115,111
665,,,,
666,12113,0.7769110202789307,12113,112
667,61211,0.08856061846017838,12113,112
668,72212,0.04029541090130806,12113,112
669,51226,0.037403032183647156,12113,112
670,71210,0.024191947653889656,12113,112
671,,,,
672,32110,0.21662957966327667,12110,113
673,2116,0.11537370085716248,12110,113
674,61211,0.11448397487401962,12110,113
675,8216,0.06224864721298218,12110,113
676,32113,0.04956086352467537,12110,113
677,,,,
678,1217,0.372907429933548,1217,114
679,51296,0.23180243372917175,1217,114
680,7126,0.1726408451795578,1217,114
681,8127,0.08776850253343582,1217,114
682,8129,0.047057293355464935,1217,114
683,,,,
684,12113,0.5410467982292175,1218,115
685,41220,0.1342305839061737,1218,115
686,1218,0.04710489884018898,1218,115
687,4124,0.04108170419931412,1218,115
688,51296,0.040072645992040634,1218,115
689,,,,
690,1219,0.7230817079544067,1219,116
691,3214,0.07701954990625381,1219,116
692,21210,0.06387574970722198,1219,116
693,21111,0.04317917674779892,1219,116
694,22214,0.02559496834874153,1219,116
695,,,,
696,21111,0.425841361284256,12111,117
697,71114,0.36384838819503784,12111,117
698,12111,0.07678324729204178,12111,117
699,22214,0.03293295204639435,12111,117
700,8218,0.02393253520131111,12111,117
701,,,,
702,8223,0.5629333853721619,1214,118
703,72214,0.18370936810970306,1214,118
704,8121,0.059320636093616486,1214,118
705,61211,0.04897648096084595,1214,118
706,12113,0.0162678025662899,1214,118
707,,,,
708,51292,0.9134672284126282,12118,119
709,61225,0.058107633143663406,12118,119
710,4127,0.007167062722146511,12118,119
711,8221,0.006414674688130617,12118,119
712,8125,0.004259891342371702,12118,119
713,,,,
714,8127,0.6112443804740906,12112,120
715,4128,0.2808423638343811,12112,120
716,12112,0.04151739180088043,12112,120
717,12210,0.014217564836144447,12112,120
718,61213,0.01145139243453741,12112,120
719,,,,
720,12216,0.33450841903686523,12216,121
721,3222,0.26884403824806213,12216,121
722,8127,0.1917775422334671,12216,121
723,21210,0.10494302213191986,12216,121
724,12112,0.03389597684144974,12216,121
725,,,,
726,4117,0.22835594415664673,1229,122
727,51191,0.17249462008476257,1229,122
728,1229,0.1485193818807602,1229,122
729,51231,0.12080541998147964,1229,122
730,31113,0.06347169727087021,1229,122
731,,,,
732,61211,0.9510078430175781,12212,123
733,8127,0.019059421494603157,12212,123
734,51236,0.010758349671959877,12212,123
735,12113,0.004662892781198025,12212,123
736,62226,0.004474233835935593,12212,123
737,,,,
738,1222,0.283558189868927,1222,124
739,2215,0.23922553658485413,1222,124
740,4226,0.17913970351219177,1222,124
741,41112,0.08417748659849167,1222,124
742,51155,0.030533617362380028,1222,124
743,,,,
744,1129,0.32845473289489746,12213,125
745,8224,0.21549588441848755,12213,125
746,41111,0.10290566831827164,12213,125
747,12213,0.08793128281831741,12213,125
748,21213,0.0618005134165287,12213,125
749,,,,
750,61213,0.7007285356521606,12210,126
751,4128,0.1799091249704361,12210,126
752,12210,0.020954372361302376,12210,126
753,41111,0.019996099174022675,12210,126
754,2217,0.009767455980181694,12210,126
755,,,,
756,12217,0.9998563528060913,12217,127
757,52270,9.043964382726699e-05,12217,127
758,8216,3.1204355764202774e-05,12217,127
759,62124,1.6563690223847516e-05,12217,127
760,41111,4.245955551596126e-06,12217,127
761,,,,
762,8127,0.6112443804740906,12214,128
763,4128,0.2808423638343811,12214,128
764,12112,0.04151739180088043,12214,128
765,12210,0.014217564836144447,12214,128
766,61213,0.01145139243453741,12214,128
767,,,,
768,51191,0.9998161196708679,51191,129
769,41111,6.445073813665658e-05,51191,129
770,72113,5.660203896695748e-05,51191,129
771,3128,2.7405540095060132e-05,51191,129
772,31113,1.8279544747201726e-05,51191,129
773,,,,
774,51178,0.9094085097312927,51178,130
775,51133,0.038386277854442596,51178,130
776,41225,0.036772221326828,51178,130
777,4214,0.010722515173256397,51178,130
778,52152,0.0025150494184345007,51178,130
779,,,,
780,51133,0.9977843165397644,51133,131
781,8225,0.0008155416580848396,51133,131
782,1125,0.000697172072250396,51133,131
783,61230,0.00047657216782681644,51133,131
784,2217,5.938403046457097e-05,51133,131
785,,,,
786,51195,0.6937384605407715,51195,132
787,71210,0.23397168517112732,51195,132
788,51241,0.0619657076895237,51195,132
789,8117,0.0027473114896565676,51195,132
790,8225,0.0024770020972937346,51195,132
791,,,,
792,51151,0.6456730961799622,51151,133
793,2222,0.20638880133628845,51151,133
794,4127,0.13732104003429413,51151,133
795,21215,0.007607358042150736,51151,133
796,7125,0.0023639495484530926,51151,133
797,,,,
798,3228,0.41283664107322693,51155,134
799,4214,0.29842039942741394,51155,134
800,51226,0.06382962316274643,51155,134
801,2219,0.06138411536812782,51155,134
802,51178,0.03235986828804016,51155,134
803,,,,
804,51246,0.9648056626319885,51246,135
805,8114,0.011726604774594307,51246,135
806,51232,0.008785450831055641,51246,135
807,61118,0.005815623328089714,51246,135
808,2111,0.0037746280431747437,51246,135
809,,,,
810,51296,0.2702457010746002,51226,136
811,31218,0.13887687027454376,51226,136
812,71210,0.13308677077293396,51226,136
813,61213,0.055982306599617004,51226,136
814,7213,0.05443841591477394,51226,136
815,,,,
816,51292,0.5816461443901062,51225,137
817,61118,0.2071106731891632,51225,137
818,51225,0.19769424200057983,51225,137
819,8125,0.005924978759139776,51225,137
820,3222,0.001843419624492526,51225,137
821,,,,
822,2212,0.41264888644218445,51231,138
